A1,A2
215,0
245,0
246,0
246,0
251,0
264,0
345,0
361,0
362,0
362,0
369,0
389,0
392,0
393,0
396,0
404,0
425,0
429,1
430,1
431,1
434,2
439,3
440,4
440,4
440,4
442,4
446,6
450,7
452,8
453,8
455,9
458,10
461,12
463,13
466,14
471,16
476,19
482,22
487,25
